epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
380,2198.78,0.31341,0.20994,0.81236,0.9973,0.95,0.99262,0.93166,0.3249,0.17457,0.87854,0.0024958,0.0024958,0.0024958
381,2204.54,0.31017,0.20629,0.80464,0.99725,0.95,0.99262,0.93325,0.32971,0.17528,0.87702,0.002476,0.002476,0.002476
382,2210.36,0.31977,0.21666,0.81434,0.99724,0.95,0.99262,0.92086,0.35525,0.17797,0.886,0.0024562,0.0024562,0.0024562
383,2216.26,0.31393,0.20691,0.81526,0.99729,0.95,0.99045,0.92481,0.34005,0.18422,0.88501,0.0024364,0.0024364,0.0024364
384,2222.07,0.31429,0.20824,0.81105,0.99726,0.95,0.98204,0.93011,0.33661,0.17595,0.88211,0.0024166,0.0024166,0.0024166
385,2227.85,0.31308,0.21017,0.80137,0.9973,0.95,0.98204,0.92671,0.35205,0.19307,0.88569,0.0023968,0.0023968,0.0023968
386,2233.61,0.31242,0.2078,0.80972,0.99727,0.95,0.985,0.94009,0.3446,0.18807,0.88178,0.002377,0.002377,0.002377
387,2239.27,0.3108,0.20558,0.80844,0.99733,0.95,0.98848,0.94233,0.33453,0.17481,0.87706,0.0023572,0.0023572,0.0023572
388,2245.05,0.30566,0.20045,0.81122,0.99731,0.95,0.98848,0.93745,0.33626,0.1754,0.88116,0.0023374,0.0023374,0.0023374
389,2250.9,0.31198,0.19863,0.80862,0.99727,0.95,0.99045,0.94365,0.32612,0.17893,0.87704,0.0023176,0.0023176,0.0023176
390,2256.68,0.28534,0.19151,0.79003,0.99732,0.95,0.98848,0.93785,0.33057,0.18436,0.87696,0.0022978,0.0022978,0.0022978
391,2262.33,0.31249,0.21131,0.81408,0.9973,0.95,0.9735,0.93708,0.33347,0.1838,0.88063,0.002278,0.002278,0.002278
392,2268.24,0.31281,0.19639,0.81458,1,0.99729,0.995,0.9382,0.33325,0.17356,0.87982,0.0022582,0.0022582,0.0022582
393,2273.93,0.32181,0.20596,0.80843,0.99732,0.95,0.96875,0.92701,0.33285,0.16881,0.87979,0.0022384,0.0022384,0.0022384
394,2279.69,0.30268,0.19847,0.82029,0.99719,0.95,0.96692,0.92278,0.3391,0.17767,0.88481,0.0022186,0.0022186,0.0022186
395,2285.46,0.30462,0.1952,0.81077,0.99722,0.95,0.96692,0.91958,0.33587,0.16958,0.87875,0.0021988,0.0021988,0.0021988
396,2291.28,0.31369,0.20604,0.80733,0.99714,0.95,0.98667,0.91405,0.33903,0.17519,0.87561,0.002179,0.002179,0.002179
397,2297.12,0.32525,0.20989,0.81588,0.99688,0.95,0.98667,0.93119,0.32461,0.16167,0.87044,0.0021592,0.0021592,0.0021592
398,2302.88,0.30695,0.20935,0.80444,0.9968,0.95,0.98667,0.9092,0.3185,0.16093,0.86476,0.0021394,0.0021394,0.0021394
399,2308.61,0.30993,0.19791,0.81226,0.99702,0.95,0.98667,0.92113,0.33059,0.15958,0.8712,0.0021196,0.0021196,0.0021196
400,2314.51,0.31806,0.201,0.81747,0.99719,0.95,0.98667,0.93234,0.34095,0.16344,0.88027,0.0020998,0.0020998,0.0020998
401,2320.14,0.31155,0.2017,0.80881,0.99726,0.95,0.98667,0.92949,0.31814,0.15736,0.87288,0.00208,0.00208,0.00208
402,2325.91,0.32141,0.20679,0.81373,0.99728,0.95,0.98848,0.92224,0.31421,0.1589,0.86969,0.0020602,0.0020602,0.0020602
403,2331.49,0.30933,0.20173,0.80564,0.99727,0.95,0.98848,0.92089,0.3244,0.17253,0.87195,0.0020404,0.0020404,0.0020404
404,2337.29,0.31916,0.2047,0.81778,0.99728,0.95,0.98848,0.93329,0.32276,0.1688,0.87386,0.0020206,0.0020206,0.0020206
405,2343.03,0.31089,0.19738,0.80832,0.99732,0.95,0.98848,0.93528,0.34505,0.1778,0.87974,0.0020008,0.0020008,0.0020008
406,2348.81,0.28833,0.19139,0.7975,0.99728,0.95,0.98848,0.93074,0.32922,0.16499,0.87504,0.001981,0.001981,0.001981
407,2354.57,0.31543,0.2102,0.8064,0.99728,0.95,0.98848,0.92453,0.32096,0.16361,0.87211,0.0019612,0.0019612,0.0019612
408,2360.2,0.30654,0.20461,0.81805,0.99721,0.95,0.98667,0.93157,0.32151,0.17054,0.87288,0.0019414,0.0019414,0.0019414
409,2365.95,0.31069,0.20207,0.80001,0.99723,0.95,0.99045,0.92759,0.33503,0.17447,0.88024,0.0019216,0.0019216,0.0019216
410,2371.6,0.30861,0.20013,0.80265,0.99722,0.95,0.99045,0.93197,0.3327,0.17564,0.88142,0.0019018,0.0019018,0.0019018
411,2377.39,0.30637,0.19716,0.82469,0.99729,0.95,0.99045,0.93518,0.32374,0.17791,0.87752,0.001882,0.001882,0.001882
412,2383,0.29423,0.18871,0.80898,1,0.99731,0.995,0.93608,0.34496,0.17788,0.8749,0.0018622,0.0018622,0.0018622
413,2388.72,0.30521,0.20085,0.80951,1,0.99729,0.995,0.93111,0.35017,0.18445,0.87835,0.0018424,0.0018424,0.0018424
414,2394.55,0.31476,0.20096,0.81615,0.99727,0.95,0.99262,0.93571,0.32284,0.17045,0.87366,0.0018226,0.0018226,0.0018226
415,2400.4,0.30229,0.19035,0.80885,0.99732,0.95,0.99262,0.94126,0.31261,0.17302,0.87206,0.0018028,0.0018028,0.0018028
416,2405.97,0.31818,0.20706,0.80983,0.99734,0.95,0.99262,0.94388,0.31552,0.16235,0.86941,0.001783,0.001783,0.001783
417,2411.74,0.31152,0.20237,0.81328,1,0.99726,0.995,0.93487,0.31483,0.16439,0.86906,0.0017632,0.0017632,0.0017632
418,2417.55,0.31111,0.20322,0.8178,1,0.99728,0.995,0.9261,0.32642,0.17333,0.86998,0.0017434,0.0017434,0.0017434
419,2423.27,0.31294,0.20563,0.81872,1,0.9973,0.995,0.92693,0.32549,0.17517,0.87202,0.0017236,0.0017236,0.0017236
420,2429.09,0.316,0.19919,0.81042,1,0.99733,0.995,0.93313,0.31407,0.17751,0.87156,0.0017038,0.0017038,0.0017038
421,2434.96,0.28437,0.18476,0.80555,1,0.9973,0.995,0.93707,0.31381,0.16382,0.8689,0.001684,0.001684,0.001684
422,2440.73,0.28025,0.18326,0.79933,1,0.99734,0.995,0.9432,0.31711,0.17485,0.8678,0.0016642,0.0016642,0.0016642
423,2446.49,0.30226,0.19326,0.80801,1,0.9973,0.995,0.93215,0.31297,0.17216,0.87065,0.0016444,0.0016444,0.0016444
424,2452.12,0.30281,0.19631,0.81522,1,0.99726,0.995,0.94156,0.32191,0.17884,0.87167,0.0016246,0.0016246,0.0016246
425,2457.93,0.32076,0.20047,0.82075,1,0.99726,0.995,0.93342,0.32723,0.1754,0.87303,0.0016048,0.0016048,0.0016048
426,2463.74,0.31409,0.20019,0.81512,0.99727,0.95,0.99262,0.93863,0.31571,0.16418,0.8723,0.001585,0.001585,0.001585
427,2469.46,0.30603,0.19741,0.81165,0.99724,0.95,0.99262,0.93544,0.3084,0.16007,0.86941,0.0015652,0.0015652,0.0015652
428,2475.09,0.30397,0.20464,0.81245,0.99725,0.95,0.99262,0.93063,0.30821,0.16032,0.86927,0.0015454,0.0015454,0.0015454
429,2480.88,0.31115,0.20242,0.80858,0.99727,0.95,0.99262,0.9301,0.3142,0.17595,0.87248,0.0015256,0.0015256,0.0015256
430,2486.66,0.30039,0.18729,0.81081,0.99729,0.95,0.99262,0.9276,0.31164,0.17336,0.87139,0.0015058,0.0015058,0.0015058
431,2492.31,0.29438,0.18578,0.82166,0.99725,0.95,0.99262,0.93099,0.31115,0.17078,0.86969,0.001486,0.001486,0.001486
432,2498.08,0.29644,0.19093,0.81276,0.99729,0.95,0.99262,0.93511,0.30898,0.1642,0.86886,0.0014662,0.0014662,0.0014662
433,2503.85,0.29483,0.19274,0.80903,0.99724,0.95,0.99262,0.9404,0.31096,0.15838,0.86788,0.0014464,0.0014464,0.0014464
434,2509.62,0.29529,0.1883,0.8109,0.99729,0.95,0.99262,0.9404,0.31341,0.15441,0.86857,0.0014266,0.0014266,0.0014266
435,2515.28,0.29051,0.19319,0.80683,0.9973,0.95,0.99262,0.94219,0.30105,0.15723,0.86511,0.0014068,0.0014068,0.0014068
436,2521.03,0.30583,0.19296,0.80815,0.9973,0.95,0.99262,0.95366,0.31194,0.16607,0.86413,0.001387,0.001387,0.001387
437,2526.81,0.29731,0.19349,0.81365,0.99728,0.95,0.99262,0.94793,0.31668,0.16364,0.86216,0.0013672,0.0013672,0.0013672
438,2532.61,0.28965,0.18564,0.80347,0.99733,0.95,0.99262,0.94502,0.3167,0.16197,0.86365,0.0013474,0.0013474,0.0013474
439,2538.42,0.30234,0.19215,0.81224,1,0.99731,0.995,0.93942,0.31749,0.16057,0.86491,0.0013276,0.0013276,0.0013276
440,2544.03,0.29655,0.19332,0.80034,1,0.99734,0.995,0.9389,0.30778,0.15982,0.86287,0.0013078,0.0013078,0.0013078
441,2549.8,0.3128,0.1951,0.8044,1,0.99733,0.995,0.94859,0.30871,0.16351,0.85661,0.001288,0.001288,0.001288
442,2555.71,0.28513,0.18814,0.80636,1,0.99731,0.995,0.95184,0.30545,0.16435,0.85576,0.0012682,0.0012682,0.0012682
443,2561.56,0.30836,0.19592,0.81241,1,0.99734,0.995,0.94977,0.30455,0.17027,0.85377,0.0012484,0.0012484,0.0012484
444,2567.4,0.30297,0.19238,0.80798,0.99727,0.95,0.99045,0.9427,0.30212,0.17169,0.85848,0.0012286,0.0012286,0.0012286
445,2573.3,0.30195,0.19418,0.80856,0.99727,0.95,0.99045,0.94825,0.30683,0.16621,0.85861,0.0012088,0.0012088,0.0012088
446,2579.1,0.30003,0.18871,0.80545,0.99729,0.95,0.99045,0.94132,0.3087,0.16472,0.8621,0.001189,0.001189,0.001189
447,2584.93,0.29134,0.18652,0.79374,0.99729,0.95,0.99262,0.94135,0.31979,0.1706,0.8662,0.0011692,0.0011692,0.0011692
448,2590.66,0.29353,0.18623,0.80462,0.99731,0.95,0.99262,0.94048,0.31328,0.16165,0.86951,0.0011494,0.0011494,0.0011494
449,2596.52,0.31759,0.19572,0.81862,0.99726,0.95,0.99262,0.93766,0.32296,0.15536,0.86905,0.0011296,0.0011296,0.0011296
450,2602.38,0.2913,0.18545,0.81188,0.9972,0.95,0.99262,0.93803,0.3029,0.14994,0.86895,0.0011098,0.0011098,0.0011098
451,2608.05,0.2969,0.1887,0.80631,0.99719,0.95,0.99262,0.93786,0.29858,0.15525,0.86765,0.00109,0.00109,0.00109
452,2613.8,0.28032,0.17924,0.80298,1,0.99727,0.995,0.93434,0.30921,0.16148,0.86647,0.0010702,0.0010702,0.0010702
453,2619.49,0.28699,0.185,0.80686,1,0.99733,0.995,0.93379,0.31819,0.15738,0.86736,0.0010504,0.0010504,0.0010504
454,2625.32,0.30338,0.18494,0.81073,1,0.99729,0.995,0.93192,0.32067,0.16305,0.86881,0.0010306,0.0010306,0.0010306
455,2631.02,0.29645,0.1879,0.80038,1,0.99732,0.995,0.93665,0.32365,0.1656,0.87233,0.0010108,0.0010108,0.0010108
456,2636.81,0.29977,0.18447,0.81188,1,0.99734,0.995,0.93577,0.32537,0.1679,0.87373,0.000991,0.000991,0.000991
457,2642.47,0.28923,0.17685,0.81855,1,0.9973,0.995,0.94073,0.33,0.17024,0.87351,0.0009712,0.0009712,0.0009712
458,2648.36,0.29694,0.18824,0.80252,1,0.99733,0.995,0.93595,0.32507,0.16362,0.87276,0.0009514,0.0009514,0.0009514
459,2654.05,0.30414,0.18927,0.81076,1,0.99729,0.995,0.93514,0.32388,0.17392,0.87219,0.0009316,0.0009316,0.0009316
460,2659.81,0.29104,0.18835,0.8089,1,0.9973,0.995,0.93565,0.32045,0.16401,0.87204,0.0009118,0.0009118,0.0009118
461,2665.58,0.28688,0.18317,0.8042,1,0.99726,0.995,0.9324,0.31441,0.15711,0.87236,0.000892,0.000892,0.000892
462,2671.54,0.29824,0.18313,0.80498,0.99731,0.95,0.99262,0.93857,0.32269,0.16477,0.87409,0.0008722,0.0008722,0.0008722
463,2677.22,0.30313,0.19196,0.80954,0.9973,0.95,0.99262,0.93203,0.32497,0.17371,0.8748,0.0008524,0.0008524,0.0008524
464,2683.06,0.30033,0.18695,0.80246,0.99729,0.95,0.99262,0.93542,0.31589,0.16597,0.87256,0.0008326,0.0008326,0.0008326
465,2688.75,0.2963,0.18475,0.80492,0.99729,0.95,0.99262,0.93383,0.30873,0.15862,0.87199,0.0008128,0.0008128,0.0008128
466,2694.58,0.30866,0.19025,0.81945,0.99729,0.95,0.99262,0.94297,0.31085,0.15308,0.86855,0.000793,0.000793,0.000793
467,2700.38,0.30964,0.18644,0.80705,1,0.99733,0.995,0.94096,0.31022,0.15746,0.86451,0.0007732,0.0007732,0.0007732
468,2706.06,0.31181,0.18477,0.81577,1,0.99731,0.995,0.93492,0.29437,0.14979,0.86318,0.0007534,0.0007534,0.0007534
469,2711.94,0.3059,0.18783,0.79801,1,0.99732,0.995,0.93405,0.29673,0.15099,0.86608,0.0007336,0.0007336,0.0007336
470,2717.7,0.29081,0.18514,0.81212,0.99727,0.95,0.99262,0.93461,0.30637,0.15292,0.86703,0.0007138,0.0007138,0.0007138
471,2723.28,0.29523,0.18145,0.81988,0.99728,0.95,0.99262,0.93807,0.30962,0.14895,0.86424,0.000694,0.000694,0.000694
472,2728.97,0.29058,0.17714,0.81125,0.99731,0.95,0.99262,0.94621,0.30728,0.15167,0.86107,0.0006742,0.0006742,0.0006742
473,2734.69,0.28777,0.17929,0.79519,0.99727,0.95,0.99262,0.94561,0.29651,0.14116,0.86421,0.0006544,0.0006544,0.0006544
474,2740.49,0.29377,0.17909,0.80217,0.9973,0.95,0.99262,0.94284,0.30278,0.15372,0.86808,0.0006346,0.0006346,0.0006346
475,2746.17,0.30333,0.18752,0.82451,0.9973,0.95,0.99262,0.94256,0.30625,0.15774,0.87011,0.0006148,0.0006148,0.0006148
476,2751.95,0.28546,0.18537,0.79908,0.99726,0.95,0.99262,0.94245,0.3055,0.14931,0.86985,0.000595,0.000595,0.000595
477,2757.69,0.29251,0.18245,0.80294,0.99726,0.95,0.99262,0.94066,0.30327,0.15,0.86839,0.0005752,0.0005752,0.0005752
478,2763.42,0.28604,0.17891,0.80414,0.99727,0.95,0.99262,0.94538,0.29801,0.15405,0.86838,0.0005554,0.0005554,0.0005554
479,2769.23,0.28006,0.17903,0.81002,0.99726,0.95,0.99262,0.94186,0.29456,0.14704,0.86716,0.0005356,0.0005356,0.0005356
480,2775.07,0.2909,0.17566,0.80402,0.99724,0.95,0.99262,0.93739,0.29699,0.14262,0.8657,0.0005158,0.0005158,0.0005158
481,2780.69,0.29239,0.1808,0.80451,0.99727,0.95,0.99262,0.94482,0.29928,0.14467,0.86489,0.000496,0.000496,0.000496
482,2786.53,0.30486,0.1865,0.81659,0.99727,0.95,0.99262,0.94371,0.30132,0.1601,0.86583,0.0004762,0.0004762,0.0004762
483,2792.37,0.28732,0.17333,0.80834,0.99727,0.95,0.99262,0.94601,0.30621,0.15546,0.86812,0.0004564,0.0004564,0.0004564
484,2798.02,0.28977,0.17785,0.81011,0.99729,0.95,0.99262,0.94702,0.30041,0.15285,0.86866,0.0004366,0.0004366,0.0004366
485,2803.8,0.29669,0.17813,0.81649,0.99728,0.95,0.99262,0.94572,0.30039,0.14689,0.86703,0.0004168,0.0004168,0.0004168
486,2845.86,0.27189,0.17057,0.79878,0.99726,0.95,0.99262,0.94768,0.30517,0.15041,0.86711,0.000397,0.000397,0.000397
487,2851.78,0.27297,0.16715,0.80809,0.99722,0.95,0.99262,0.94524,0.30742,0.15251,0.86851,0.0003772,0.0003772,0.0003772
488,2857.34,0.27355,0.1675,0.80997,0.99726,0.95,0.99262,0.94168,0.30606,0.15221,0.86941,0.0003574,0.0003574,0.0003574
489,2863.02,0.25368,0.15849,0.81078,0.99728,0.95,0.99262,0.94731,0.30359,0.14429,0.8683,0.0003376,0.0003376,0.0003376
490,2868.54,0.26102,0.16302,0.79463,0.99727,0.95,0.99262,0.94186,0.30819,0.15053,0.86829,0.0003178,0.0003178,0.0003178
491,2874.22,0.25553,0.15911,0.79884,0.9973,0.95,0.99262,0.94298,0.30989,0.15629,0.86817,0.000298,0.000298,0.000298
492,2879.81,0.23998,0.14906,0.79674,0.99727,0.95,0.97091,0.94231,0.30869,0.16104,0.86732,0.0002782,0.0002782,0.0002782
493,2885.52,0.25939,0.15802,0.80529,0.9973,0.95,0.97091,0.94298,0.31127,0.15178,0.86886,0.0002584,0.0002584,0.0002584
494,2891.13,0.26956,0.16102,0.79547,0.99732,0.95,0.99262,0.94473,0.30917,0.15428,0.86997,0.0002386,0.0002386,0.0002386
495,2896.8,0.24889,0.15469,0.79487,0.99732,0.95,0.97091,0.94287,0.31036,0.15698,0.87117,0.0002188,0.0002188,0.0002188
496,2902.32,0.24411,0.15592,0.79852,0.99733,0.95,0.99262,0.94473,0.31492,0.15609,0.87287,0.000199,0.000199,0.000199
497,2908.05,0.25293,0.16068,0.79716,0.9973,0.95,0.99262,0.94515,0.31991,0.15707,0.87435,0.0001792,0.0001792,0.0001792
498,2913.75,0.24387,0.15295,0.79603,0.99729,0.95,0.99262,0.94732,0.32006,0.15835,0.8747,0.0001594,0.0001594,0.0001594
499,2919.5,0.23764,0.15244,0.79143,0.99732,0.95,0.99262,0.94515,0.31722,0.15825,0.87378,0.0001396,0.0001396,0.0001396
500,2925.05,0.25279,0.15408,0.80696,0.99732,0.95,0.99262,0.94515,0.3147,0.16075,0.87383,0.0001198,0.0001198,0.0001198
